   201565800.000   -51684776.919     4933931.882    63175509.208   -477.472  -1628.045   1391.590 2004.387807  5 21 22 30  0
   201566100.000   -51826329.168     4445362.692    63590918.610   -466.231  -1629.062   1377.824 2004.387817  5 21 22 35  0
   201566400.000   -51964527.942     3956506.325    64002213.527   -455.115  -1629.961   1364.159 2004.387826  5 21 22 40  0
   201566700.000   -52099410.621     3467397.934    64409424.390   -444.123  -1630.743   1350.596 2004.387836  5 21 22 45  0
   201567000.000   -52231013.967     2978071.742    64812581.298   -433.253  -1631.413   1337.133 2004.387845  5 21 22 50  0
   201567300.000   -52359374.140     2488561.075    65211714.016   -422.502  -1631.973   1323.768 2004.387855  5 21 22 55  0
   201567600.000   -52484526.710     1998898.391    65606851.982   -411.868  -1632.427   1310.501 2004.387864  5 21 23  0  0
   201567900.000   -52606506.667     1509115.304    65998024.306   -401.351  -1632.777   1297.330 2004.387874  5 21 23  5  0
   201568200.000   -52725348.435     1019242.611    66385259.771   -390.947  -1633.025   1284.255 2004.387883  5 21 23 10  0
   201568500.000   -52841085.879      529310.319    66768586.838   -380.655  -1633.174   1271.274 2004.387893  5 21 23 15  0
   201568800.000   -52953752.323       39347.668    67148033.646   -370.473  -1633.228   1258.387 2004.387902  5 21 23 20  0
   201569100.000   -53063380.555     -450616.845    67523628.017   -360.400  -1633.187   1245.591 2004.387912  5 21 23 25  0
   201569400.000   -53170002.840     -940555.443    67895397.455   -350.433  -1633.055   1232.887 2004.387921  5 21 23 30  0
   201569700.000   -53273650.929    -1430441.050    68263369.152   -340.571  -1632.834   1220.273 2004.387931  5 21 23 35  0
   201570000.000   -53374356.073    -1920247.264    68627569.990   -330.813  -1632.526   1207.748 2004.387940  5 21 23 40  0
   201570300.000   -53472149.027    -2409948.344    68988026.541   -321.157  -1632.134   1195.311 2004.387950  5 21 23 45  0
   201570600.000   -53567060.066    -2899519.182    69344765.075   -311.600  -1631.658   1182.961 2004.387959  5 21 23 50  0
   201570900.000   -53659118.990    -3388935.291    69697811.557   -302.142  -1631.102   1170.697 2004.387969  5 21 23 55  0
   201571200.000   -53748355.136    -3878172.783    70047191.657   -292.781  -1630.468   1158.518 2004.387978  5 22  0  0  0
   201571500.000   -53834797.387    -4367208.352    70392930.746   -283.516  -1629.757   1146.423 2004.387988  5 22  0  5  0
   201571800.000   -53918474.178    -4856019.257    70735053.903   -274.345  -1628.970   1134.412 2004.387997  5 22  0 10  0
   201572100.000   -53999413.509    -5344583.305    71073585.918   -265.266  -1628.111   1122.482 2004.388007  5 22  0 15  0
   201572400.000   -54077642.951    -5832878.834    71408551.296   -256.279  -1627.181   1110.634 2004.388016  5 22  0 20  0
