 708001488.0       0.00      -0.14      -7.97      17.95 2
 708001788.0       0.00      -0.10      -7.95      17.91 2
 708002088.0       0.00      -0.06      -7.94      17.88 2
 708002388.0       0.00      -0.01      -7.93      17.84 2
 708002688.0       0.00       0.03      -7.91      17.81 2
 708002988.0       0.00       0.07      -7.90      17.77 2
 708003288.0       0.00       0.11      -7.89      17.73 2
 708003588.0       0.00       0.16      -7.87      17.70 2
 708003888.0       0.00       0.20      -7.86      17.66 2
 708004188.0       0.00       0.24      -7.84      17.62 2
 708004488.0       0.00       0.28      -7.83      17.59 2
 708004788.0       0.00       0.33      -7.81      17.55 2
 708005088.0       0.00       0.37      -7.80      17.51 2
 708005388.0       0.00       0.41      -7.78      17.47 2
 708005688.0       0.00       0.46      -7.77      17.43 2
 708005988.0       0.00       0.50      -7.75      17.40 2
 708006288.0       0.00       0.54      -7.74      17.36 2
 708006588.0       0.00       0.58      -7.72      17.32 2
 708006888.0       0.00       0.62      -7.71      17.28 2
 708007188.0       0.00       0.67      -7.69      17.24 2
 708007488.0       0.00       0.71      -7.68      17.20 2
 708007788.0       0.00       0.75      -7.66      17.15 2
 708008088.0       0.00       0.80      -7.64      17.11 2
 708008388.0       0.00       0.84      -7.63      17.07 2
 708008688.0       0.00       0.88      -7.61      17.03 2
 708008988.0       0.00       0.92      -7.59      16.99 2
 708009288.0       0.00       0.97      -7.58      16.94 2
 708009588.0       0.00       1.01      -7.56      16.90 2
 708009888.0       0.00       1.05      -7.54      16.86 2
 708010188.0       0.00       1.09      -7.52      16.81 2
 708010488.0       0.00       1.13      -7.51      16.77 2
 708010788.0       0.00       1.18      -7.49      16.72 2
 708011088.0       0.00       1.22      -7.47      16.68 2
 708011388.0       0.00       1.26      -7.45      16.63 2
 708011688.0       0.00       1.31      -7.44      16.59 2
 708011988.0       0.00       1.35      -7.42      16.54 2
 708012288.0       0.00       1.39      -7.40      16.49 2
 708012588.0       0.00       1.43      -7.38      16.45 2
 708012888.0       0.00       1.47      -7.36      16.40 2
 708013188.0       0.00       1.52      -7.34      16.35 2
 708013488.0       0.00       1.56      -7.32      16.30 2
 708013788.0       0.00       1.60      -7.30      16.26 2
 708014088.0       0.00       1.64      -7.28      16.21 2
 708014388.0       0.00       1.68      -7.26      16.16 2
 708014688.0       0.00       1.73      -7.24      16.11 2
 708014988.0       0.00       1.77      -7.22      16.06 2
 708015288.0       0.00       1.81      -7.20      16.01 2
 708015588.0       0.00       1.85      -7.18      15.96 2
 708015888.0       0.00       1.89      -7.16      15.90 2
 708016188.0       0.00       1.93      -7.14      15.85 2
 708016488.0       0.00       1.98      -7.12      15.80 2
 708016788.0       0.00       2.02      -7.10      15.75 2
 708017088.0       0.00       2.06      -7.08      15.69 2
 708017388.0       0.00       2.10      -7.06      15.64 2
 708017688.0       0.00       2.14      -7.04      15.59 2
 708017988.0       0.00       2.19      -7.01      15.53 2
 708018288.0       0.00       2.23      -6.99      15.48 2
