   693380628     -3756.05      111745.     -47158.6
   693380928     -4037.44      111899.     -46126.3
   693381228     -4318.74      112042.     -45092.3
   693381528     -4599.89      112175.     -44056.0
   693381828     -4881.00      112297.     -43016.6
   693382128     -5162.11      112408.     -41973.5
   693382428     -5443.00      112510.     -40926.0
   693382728     -5723.88      112601.     -39873.3
   693383028     -6004.62      112682.     -38814.9
   693383328     -6285.23      112754.     -37750.0
   693383628     -6565.64      112816.     -36677.7
   693383928     -6846.01      112869.     -35597.4
   693384228     -7126.17      112911.     -34508.2
   693384528     -7406.31      112945.     -33409.3
   693384828     -7686.17      112968.     -32299.9
   693385128     -7965.95      112982.     -31179.0
   693385428     -8245.56      112986.     -30045.8
   693385728     -8524.92      112981.     -28899.3
   693386028     -8804.20      112965.     -27738.4
   693386328     -9083.26      112939.     -26562.2
   693386628     -9362.14      112903.     -25369.6
   693386928     -9640.75      112856.     -24159.4
   693387228     -9919.16      112798.     -22930.4
   693387528     -10197.4      112728.     -21681.5
   693387828     -10475.4      112647.     -20411.1
   693388128     -10753.1      112553.     -19118.1
   693388428     -11030.6      112446.     -17800.9
   693388728     -11307.9      112326.     -16458.1
   693389028     -11584.9      112191.     -15088.0
   693389328     -11861.5      112042.     -13688.9
   693389628     -12137.9      111876.     -12259.1
   693389928     -12414.1      111693.     -10796.7
   693390228     -12690.0      111491.     -9299.76
   693390528     -12965.5      111270.     -7766.16
   693390828     -13240.7      111027.     -6193.76
   693391128     -13515.6      110762.     -4580.31
   693391428     -13790.2      110472.     -2923.40
   693391728     -14064.4      110155.     -1220.55
   693392028     -14338.2      109809.      530.870
   693392328     -14611.8      109430.      2333.55
   693392628     -14884.8      109017.      4190.31
   693392928     -15157.6      108566.      6104.01
   693393228     -15429.9      108072.      8077.68
   693393528     -15701.8      107533.      10114.3
   693393828     -15973.4      106943.      12216.8
   693394128     -16244.4      106297.      14388.4
   693394428     -16515.1      105589.      16632.0
   693394728     -16785.2      104813.      18950.4
   693395028     -17054.9      103963.      21346.2
   693395328     -17324.1      103029.      23821.9
   693395628     -17592.9      102004.      26379.2
   693395928     -17861.1      100879.      29019.5
   693396228     -18128.9      99642.1      31743.6
   693396528     -18396.0      98283.6      34551.1
   693396828     -18662.7      96791.3      37440.5
   693397128     -18928.7      95152.7      40409.0
   693397428     -19194.3      93354.7      43451.9
   693397728     -19459.2      91383.9      46562.6
   693398028     -19723.6      89226.7      49732.2
   693398328     -19987.3      86869.8      52949.1
   693398628     -20250.4      84301.0      56198.9
   693398928     -20512.9      81508.8      59463.8
   693399228     -20774.7      78484.5      62723.1
   693399528     -21035.8      75221.7      65952.9
   693399828     -21296.3      71717.8      69126.2
   693400128     -21556.0      67974.6      72213.8
   693400428     -21814.9      63999.0      75184.5
   693400728     -22073.2      59803.5      78006.7
   693401028     -22330.7      55406.8      80649.0
   693401328     -22587.4      50832.9      83081.8
   693401628     -22843.4      46111.8      85278.2
   693401928     -23098.5      41277.8      87216.2
   693402228     -23352.8      36368.6      88878.8
   693402528     -23606.3      31424.1      90255.2
   693402828     -23858.8      26484.4      91340.9
   693403128     -24110.6      21588.8      92137.8
   693403428     -24361.4      16774.0      92653.7
   693403728     -24611.2      12072.8      92901.6
   693404028     -24860.1      7513.97      92898.7
   693404328     -25108.0      3120.93      92665.2
   693404628     -25354.9     -1087.84      92223.4
   693404928     -25600.9     -5098.90      91596.1
   693405228     -25845.7     -8903.55      90807.0
   693405528     -26089.5     -12497.1      89878.4
   693405828     -26332.2     -15878.7      88831.9
   693406128     -26573.8     -19050.3      87687.5
   693406428     -26814.3     -22016.1      86463.1
   693406728     -27053.5     -24782.7      85175.3
   693407028     -27291.7     -27357.2      83838.1
   693407328     -27528.5     -29748.4      82464.3
   693407628     -27764.1     -31965.2      81064.8
   693407928     -27998.5     -34016.9      79648.6
   693408228     -28231.5     -35913.0      78224.0
   693408528     -28463.2     -37662.6      76797.2
   693408828     -28693.5     -39274.8      75373.6
   693409128     -28922.4     -40758.1      73957.8
   693409428     -29149.9     -42120.9      72553.5
   693409728     -29375.9     -43371.0      71163.4
   693410028     -29600.3     -44515.8      69790.0
   693410328     -29823.3     -45562.0      68434.8
   693410628     -30044.7     -46516.3      67099.2
   693410928     -30264.4     -47384.6      65784.2
   693411228     -30482.6     -48172.3      64490.3
   693411528     -30699.0     -48884.9      63218.2
   693411828     -30913.7     -49527.1      61967.8
   693412128     -31126.6     -50103.1      60739.1
   693412428     -31337.8     -50617.1      59532.1
   693412728     -31547.0     -51072.9      58346.5
   693413028     -31754.4     -51474.1      57182.0
   693413328     -31959.8     -51823.7      56038.1
   693413628     -32163.2     -52124.8      54914.6
   693413928     -32364.5     -52380.2      53810.8
   693414228     -32563.8     -52592.3      52726.4
   693414528     -32761.0     -52763.2      51660.4
   693414828     -32955.9     -52895.6      50612.9
   693415128     -33148.5     -52991.1      49582.9
   693415428     -33338.9     -53051.6      48570.1
   693415728     -33526.8     -53079.0      47573.9
   693416028     -33712.4     -53074.6      46593.7
   693416328     -33895.4     -53039.9      45628.9
